RowID,OrderDate,OrderPriority,OrderQuantity,Sales,ShipMode,ShippingCost,CustomerName,CustomerSegment,ProductCategory,ProductContainer,ShipDate
1753,2011-06-16,Not Specified,5,70.33,Regular Air,1.97,Patrick O'Brill,Home Office,Office Supplies,Wrap Bag,2011-06-16
1779,2010-06-23,High,39,677.518,Regular Air,0.99,Mark Cousins,Corporate,Technology,Wrap Bag,2010-06-25
1803,2010-10-29,Not Specified,9,302.05,Regular Air,6.5,Daniel Byrd,Home Office,Technology,Small Box,2010-10-31
1860,2009-07-15,Critical,24,66.12,Regular Air,0.7,Rob Dowd,Corporate,Office Supplies,Wrap Bag,2009-07-15
1898,2009-04-26,Not Specified,34,109.86,Regular Air,0.85,Mike Vittorini,Small Business,Office Supplies,Wrap Bag,2009-04-28
1936,2011-09-04,Medium,49,12979.1,Delivery Truck,54.31,John Murray,Small Business,Furniture,Jumbo Drum,2011-09-05
1952,2012-09-24,Critical,30,2052.82,Regular Air,37.58,Khloe Miller,Home Office,Furniture,Wrap Bag,2012-09-24
1953,2011-10-11,High,46,1905.79,Regular Air,1.99,Kristina Nunn,Consumer,Technology,Small Pack,2011-10-14
1995,2012-02-17,High,24,68.88,Regular Air,1.49,Ralph Kennedy,Corporate,Office Supplies,Small Box,2012-02-18
2006,2009-06-18,Medium,11,110.79,Regular Air,2.89,Lela Donovan,Corporate,Office Supplies,Small Pack,2009-06-19
2029,2011-05-26,Not Specified,44,823.63,Regular Air,3.77,Ralph Kennedy,Corporate,Furniture,Small Pack,2011-05-26
2030,2011-05-26,Not Specified,42,286.73,Regular Air,7.49,Ralph Kennedy,Corporate,Office Supplies,Small Box,2011-05-28
2037,2010-09-20,Low,44,3819.42,Delivery Truck,42,Lena Hernandez,Home Office,Furniture,Jumbo Drum,2010-09-24
2038,2010-09-20,Low,42,208.78,Regular Air,2.03,Lena Hernandez,Home Office,Furniture,Wrap Bag,2010-09-22
2087,2011-05-28,Medium,6,647.78,Delivery Truck,35.84,Shahid Hopkins,Small Business,Furniture,Jumbo Box,2011-05-29
2237,2012-07-28,Medium,49,2692.6895,Regular Air,4.2,Kristina Nunn,Consumer,Technology,Small Box,2012-07-29
2238,2012-07-28,Medium,38,151.19,Regular Air,0.71,Kristina Nunn,Consumer,Office Supplies,Wrap Bag,2012-07-30
2261,2012-05-05,Not Specified,16,102.73,Regular Air,2.5,Greg Maxwell,Home Office,Office Supplies,Small Box,2012-05-06
2335,2010-06-17,High,4,167.37,Regular Air,4,Vicky Freymann,Home Office,Technology,Small Box,2010-06-18
2336,2010-06-17,High,18,1026.6385,Regular Air,19.99,Vicky Freymann,Home Office,Technology,Small Box,2010-06-19
2393,2010-07-19,Critical,40,2405.4575,Regular Air,7.69,Rob Dowd,Corporate,Technology,Small Box,2010-07-21
2399,2011-07-04,Not Specified,20,2162.8165,Regular Air,8.99,Lena Hernandez,Home Office,Technology,Small Box,2011-07-05
2411,2012-06-12,Medium,27,399.76,Regular Air,3.5,Lela Donovan,Corporate,Office Supplies,Small Box,2012-06-12
2412,2012-06-12,Medium,22,5393.27,Delivery Truck,28.06,Lela Donovan,Corporate,Technology,Jumbo Drum,2012-06-14
2442,2012-04-13,High,9,264.63,Express Air,4,Mark Cousins,Home Office,Technology,Small Box,2012-04-13
2453,2012-10-25,Critical,34,239.3,Regular Air,2.83,Ricardo Emerson,Corporate,Furniture,Small Pack,2012-10-26
2454,2012-10-25,Critical,38,260.41,Express Air,5.35,Ricardo Emerson,Corporate,Office Supplies,Small Box,2012-10-28
2498,2009-08-01,Not Specified,50,3075.83,Regular Air,1.99,Liz Price,Corporate,Technology,Small Pack,2009-08-01
2499,2009-08-01,Not Specified,24,73.37,Regular Air,0.99,Liz Price,Corporate,Office Supplies,Small Box,2009-08-02
2500,2009-08-01,Not Specified,50,527.6,Regular Air,1.79,Liz Price,Corporate,Office Supplies,Wrap Bag,2009-08-03
2629,2012-04-11,Low,32,4800.44,Regular Air,13.99,Rob Dowd,Corporate,Technology,Medium Box,2012-04-13
2630,2012-04-11,Low,29,271.33,Regular Air,9.45,Rob Dowd,Corporate,Office Supplies,Small Box,2012-04-18
2690,2011-09-20,Medium,2,206.68,Regular Air,35,Mark Cousins,Home Office,Office Supplies,Large Box,2011-09-21
2758,2012-11-13,Critical,19,36.75,Regular Air,1.49,Giulietta Weimer,Home Office,Office Supplies,Small Box,2012-11-14
2759,2012-11-13,Critical,41,1115.2,Regular Air,1.99,Giulietta Weimer,Home Office,Technology,Small Pack,2012-11-14
2761,2012-06-16,Critical,6,97.86,Regular Air,8.99,Liz Price,Corporate,Furniture,Small Pack,2012-06-18
2777,2010-02-26,Low,42,173.44,Regular Air,6.6,Sally Knutson,Consumer,Furniture,Small Box,2010-02-28
2824,2009-08-11,High,31,7477.78,Delivery Truck,41.91,Liz Price,Corporate,Furniture,Jumbo Box,2009-08-13
2825,2009-08-11,High,24,270.39,Regular Air,7.94,Liz Price,Corporate,Furniture,Small Pack,2009-08-13
2826,2009-08-11,High,30,201.35,Express Air,7.5,Liz Price,Corporate,Office Supplies,Small Box,2009-08-13
2829,2009-01-26,High,5,15.38,Regular Air,0.5,Gene Hale,Consumer,Office Supplies,Small Box,2009-01-28
2864,2012-11-22,Low,22,43.97,Regular Air,1.49,Shahid Shariari,Corporate,Office Supplies,Small Box,2012-11-26
2887,2012-07-21,Not Specified,39,6152.52,Delivery Truck,30,Justin Hirsh,Consumer,Furniture,Jumbo Drum,2012-07-23
2890,2009-04-10,Not Specified,5,20.17,Regular Air,3.97,Shahid Shariari,Consumer,Office Supplies,Wrap Bag,2009-04-11
2891,2009-04-10,Not Specified,21,235.98,Regular Air,3.37,Shahid Shariari,Consumer,Office Supplies,Small Pack,2009-04-11
2901,2011-11-18,Low,19,195.96,Regular Air,6.5,Giulietta Weimer,Corporate,Technology,Small Box,2011-11-23
2902,2010-01-14,Not Specified,34,6607.92,Regular Air,24.49,Lela Donovan,Corporate,Technology,Large Box,2010-01-16
2949,2011-02-24,Medium,30,278.94,Regular Air,9.86,Ralph Kennedy,Corporate,Office Supplies,Small Box,2011-02-25
2986,2009-02-13,Critical,42,8549.04,Regular Air,11.54,Vicky Freymann,Home Office,Furniture,Large Box,2009-02-15
3014,2010-06-15,High,15,670.94,Regular Air,1.99,Thomas Brumley,Consumer,Technology,Small Pack,2010-06-18
3156,2011-10-29,High,36,9544.18,Express Air,11.25,Ralph Kennedy,Corporate,Technology,Small Box,2011-10-30
3157,2011-10-29,High,8,32.92,Regular Air,2,Ralph Kennedy,Corporate,Office Supplies,Wrap Bag,2011-10-30
3238,2010-10-22,Critical,11,336.91,Regular Air,8.74,Ralph Kennedy,Corporate,Office Supplies,Small Box,2010-10-23
3346,2011-04-08,Medium,20,138.52,Regular Air,49,Khloe Miller,Home Office,Office Supplies,Large Box,2011-04-09
3347,2011-04-08,Medium,11,1735.59,Delivery Truck,60.2,Khloe Miller,Home Office,Furniture,Jumbo Drum,2011-04-11
3425,2012-07-09,Critical,37,443.35,Regular Air,4.98,Kristina Nunn,Consumer,Office Supplies,Small Box,2012-07-11
3426,2012-07-09,Critical,41,392.61,Express Air,7.29,Kristina Nunn,Consumer,Furniture,Small Pack,2012-07-12
3427,2012-07-09,Critical,4,30.85,Regular Air,5.79,Kristina Nunn,Consumer,Office Supplies,Small Box,2012-07-11
3446,2012-06-23,High,25,1081.22,Regular Air,8.99,Mark Cousins,Corporate,Office Supplies,Small Pack,2012-06-24
3447,2012-06-23,High,14,36.41,Regular Air,4.57,Mark Cousins,Corporate,Furniture,Small Pack,2012-06-25
3488,2010-07-16,Not Specified,45,5205.83,Delivery Truck,51.94,Sally Knutson,Small Business,Furniture,Jumbo Box,2010-07-18
3498,2009-07-26,Low,32,3416.38,Delivery Truck,57.38,Shahid Shariari,Consumer,Furniture,Jumbo Box,2009-07-28
3499,2009-07-26,Low,14,142.81,Regular Air,2.27,Shahid Shariari,Consumer,Office Supplies,Wrap Bag,2009-07-28
3514,2009-08-23,High,24,4636.62,Regular Air,69,Sally Knutson,Consumer,Furniture,Large Box,2009-08-25
3515,2009-08-23,High,20,100.11,Regular Air,4.7,Sally Knutson,Consumer,Office Supplies,Small Box,2009-08-24
3590,2011-08-01,Low,36,5140.08,Delivery Truck,51.92,Sally Knutson,Home Office,Furniture,Jumbo Box,2011-08-06
3593,2012-05-29,Critical,14,633.08,Express Air,4.62,Sally Knutson,Corporate,Office Supplies,Small Box,2012-05-30
3594,2012-05-29,Critical,22,110.42,Regular Air,3.63,Sally Knutson,Corporate,Furniture,Wrap Bag,2012-05-30
3618,2010-05-06,Low,5,25.34,Regular Air,6.89,Justin Hirsh,Consumer,Office Supplies,Small Box,2010-05-06
3619,2010-05-06,Low,11,178.57,Regular Air,10.91,Justin Hirsh,Consumer,Office Supplies,Small Box,2010-05-11
3684,2009-10-18,Low,24,265.35,Regular Air,11.59,Khloe Miller,Home Office,Office Supplies,Small Box,2009-10-27
3685,2009-10-18,Low,41,1993.94,Regular Air,5.79,Khloe Miller,Home Office,Office Supplies,Small Box,2009-10-23
3686,2009-10-18,Low,3,24.73,Regular Air,4.91,Khloe Miller,Home Office,Office Supplies,Small Box,2009-10-25
3687,2010-07-15,Medium,25,1809.0125,Regular Air,2.5,Shahid Shariari,Corporate,Technology,Small Box,2010-07-17
3690,2009-07-12,Low,1,31.96,Regular Air,1.99,Ralph Kennedy,Corporate,Technology,Small Pack,2009-07-16
3743,2012-05-10,Medium,25,767.26,Regular Air,4,Giulietta Weimer,Home Office,Technology,Small Box,2012-05-10
3744,2012-05-10,Medium,40,253.89,Regular Air,6.22,Giulietta Weimer,Home Office,Office Supplies,Small Box,2012-05-12
3745,2012-05-10,Medium,20,127.9,Regular Air,7.37,Giulietta Weimer,Home Office,Office Supplies,Small Box,2012-05-12
3757,2011-07-24,High,44,73.64,Regular Air,1.99,Heather Jas,Corporate,Technology,Small Pack,2011-07-26
3787,2012-08-30,Medium,13,603.347,Regular Air,1.25,Vicky Freymann,Home Office,Technology,Small Pack,2012-08-30
3788,2012-08-30,Medium,44,770.53,Regular Air,6.25,Vicky Freymann,Home Office,Office Supplies,Small Box,2012-08-31
3827,2011-11-19,Low,40,7813.7,Regular Air,24.49,Philisse Overcash,Small Business,Technology,Large Box,2011-11-23
3828,2011-11-19,Low,31,164.92,Regular Air,4.86,Philisse Overcash,Small Business,Office Supplies,Small Box,2011-11-24
3834,2009-09-16,Low,8,507.74,Regular Air,52.2,Mark Cousins,Home Office,Furniture,Medium Box,2009-09-16
3835,2009-09-16,Low,30,12600.99,Delivery Truck,14.7,Mark Cousins,Home Office,Technology,Jumbo Drum,2009-09-25
3896,2011-09-15,High,47,181.13,Regular Air,2.5,Shahid Hopkins,Small Business,Office Supplies,Small Box,2011-09-17
3956,2009-01-22,Critical,9,206.04,Regular Air,14.39,Khloe Miller,Corporate,Furniture,Small Box,2009-01-22
3975,2009-11-03,High,22,668.39,Regular Air,3.92,Mark Cousins,Home Office,Furniture,Small Pack,2009-11-04
3976,2009-11-03,High,16,4657.35,Delivery Truck,18.06,Mark Cousins,Home Office,Technology,Jumbo Drum,2009-11-04
3977,2009-11-03,High,7,2097.94,Delivery Truck,54.12,Mark Cousins,Home Office,Furniture,Jumbo Box,2009-11-05
4054,2011-05-28,Low,44,246,Regular Air,7.96,Mark Cousins,Corporate,Office Supplies,Small Box,2011-05-28
4056,2012-06-11,High,23,871.32,Regular Air,5.86,Trudy Schmidt,Small Business,Office Supplies,Small Box,2012-06-12
4091,2010-01-20,High,8,468.49,Regular Air,13.22,Rob Dowd,Corporate,Office Supplies,Small Box,2010-01-21
4092,2010-01-20,High,48,446.53,Express Air,10.16,Rob Dowd,Corporate,Furniture,Large Box,2010-01-22
4093,2010-01-20,High,5,217.85,Express Air,17.48,Rob Dowd,Corporate,Office Supplies,Small Box,2010-01-22
4143,2010-05-02,Not Specified,44,4260.73,Delivery Truck,56.14,Neil Knudson,Home Office,Technology,Jumbo Box,2010-05-03
4219,2012-07-11,Critical,22,196.75,Express Air,4.95,Khloe Miller,Corporate,Furniture,Small Box,2012-07-12
4220,2011-07-03,Critical,40,1477.39,Regular Air,2.99,Rob Dowd,Corporate,Office Supplies,Small Box,2011-07-03
4237,2012-06-17,Not Specified,37,740.14,Regular Air,10.49,Cathy Armstrong,Consumer,Furniture,Small Box,2012-06-19
4238,2010-12-12,Medium,8,16.47,Regular Air,1.49,Mark Cousins,Corporate,Office Supplies,Small Box,2010-12-13
4239,2010-12-12,Medium,5,173.62,Delivery Truck,19.19,Mark Cousins,Corporate,Furniture,Jumbo Drum,2010-12-14
4240,2010-12-12,Medium,50,690.97,Regular Air,8.78,Mark Cousins,Corporate,Furniture,Small Box,2010-12-15
4257,2012-04-26,Medium,21,2024.0285,Regular Air,8.8,Thomas Brumley,Consumer,Technology,Small Box,2012-04-28
4407,2009-08-05,Low,40,4054.058,Regular Air,2.5,Greg Maxwell,Home Office,Technology,Small Box,2009-08-09
4471,2010-09-06,Low,34,2833.19,Express Air,5.01,Vicky Freymann,Home Office,Office Supplies,Small Box,2010-09-10
4472,2010-09-06,Low,30,4452.65,Delivery Truck,60,Vicky Freymann,Home Office,Furniture,Jumbo Drum,2010-09-10
4477,2012-09-15,High,29,321.95,Express Air,3.37,Shahid Shariari,Corporate,Office Supplies,Small Pack,2012-09-15
4478,2012-09-15,High,39,13244.04,Delivery Truck,84.84,Shahid Shariari,Corporate,Furniture,Jumbo Box,2012-09-15
4485,2011-07-27,Medium,13,1193.62,Delivery Truck,42,Shahid Shariari,Consumer,Furniture,Jumbo Drum,2011-07-28
4486,2011-07-27,Medium,47,363.23,Regular Air,4,Shahid Shariari,Consumer,Furniture,Wrap Bag,2011-07-29
4576,2009-06-25,Not Specified,27,2780.88,Express Air,24.49,Tony Chapman,Consumer,Furniture,Large Box,2009-06-26
4580,2009-08-27,Medium,16,33.76,Regular Air,1.49,Neil Knudson,Corporate,Office Supplies,Small Box,2009-08-29
4581,2009-08-27,Medium,19,3537.39,Delivery Truck,30,Neil Knudson,Corporate,Furniture,Jumbo Drum,2009-08-28
4582,2009-08-27,Medium,18,986.24,Express Air,5.5,Neil Knudson,Corporate,Technology,Small Box,2009-08-28
4583,2009-08-27,Medium,15,81.66,Regular Air,5.02,Neil Knudson,Corporate,Office Supplies,Small Box,2009-08-27
4620,2011-01-10,Critical,13,49.74,Regular Air,0.5,Neil Knudson,Corporate,Office Supplies,Small Box,2011-01-11
4678,2012-03-31,Low,21,480.39,Regular Air,8.99,Lela Donovan,Corporate,Furniture,Small Pack,2012-04-02
4680,2011-04-22,Critical,44,11904.55,Delivery Truck,28.06,Mike Vittorini,Small Business,Technology,Jumbo Drum,2011-04-25
4745,2009-08-28,Not Specified,33,332.95,Regular Air,6.22,Heather Jas,Corporate,Furniture,Small Box,2009-08-29
4843,2009-08-05,Low,42,447.36,Regular Air,2.89,Justin Hirsh,Consumer,Office Supplies,Small Pack,2009-08-07
4899,2012-09-05,Low,26,53.93,Regular Air,1.49,Rob Dowd,Corporate,Office Supplies,Small Box,2012-09-09
5001,2011-10-09,Medium,9,43.26,Regular Air,1.49,Justin Hirsh,Consumer,Office Supplies,Small Box,2011-10-11
5002,2011-10-09,Medium,25,174.03,Regular Air,5.74,Justin Hirsh,Consumer,Office Supplies,Small Box,2011-10-11
5121,2010-08-22,Medium,44,1190.8,Regular Air,1.49,Lela Donovan,Corporate,Office Supplies,Small Box,2010-08-23
5171,2012-08-04,Not Specified,42,121.65,Regular Air,0.99,Ralph Kennedy,Corporate,Office Supplies,Small Box,2012-08-06
5172,2012-08-04,Not Specified,2,19.02,Express Air,5.33,Ralph Kennedy,Corporate,Furniture,Small Box,2012-08-06
5173,2012-08-04,Not Specified,2,103.105,Regular Air,2.5,Ralph Kennedy,Corporate,Technology,Small Box,2012-08-06
5174,2010-12-14,Medium,7,263.8,Regular Air,5.02,Shahid Shariari,Corporate,Furniture,Small Box,2010-12-16
5175,2010-12-14,Medium,28,1546.3965,Express Air,5.26,Shahid Shariari,Corporate,Technology,Small Box,2010-12-16
5180,2009-12-24,Low,11,1935.1,Delivery Truck,35.89,Rob Dowd,Corporate,Furniture,Jumbo Box,2009-12-26
5255,2010-10-12,Medium,45,18775.76,Delivery Truck,48.26,Chuck Clark,Corporate,Technology,Jumbo Box,2010-10-14
5297,2009-01-15,Not Specified,48,447.89,Regular Air,6.19,Giulietta Weimer,Corporate,Office Supplies,Small Box,2009-01-15
5346,2011-04-05,Not Specified,12,189.19,Regular Air,8.34,Khloe Miller,Home Office,Office Supplies,Small Box,2011-04-05
5449,2012-01-20,Low,28,697.5,Regular Air,6.3,Shahid Shariari,Corporate,Technology,Medium Box,2012-01-24
5457,2011-09-24,Not Specified,7,497.2,Regular Air,49,Justin Hirsh,Consumer,Office Supplies,Large Box,2011-09-26
5554,2011-10-09,Critical,4,198.72,Express Air,14.45,Khloe Miller,Consumer,Furniture,Large Box,2011-10-10
5608,2011-05-04,Not Specified,8,955.29,Delivery Truck,56.14,Ralph Kennedy,Corporate,Technology,Jumbo Drum,2011-05-05
5678,2011-10-09,Low,10,109.37,Regular Air,4.5,Shahid Hopkins,Small Business,Office Supplies,Small Box,2011-10-16
5679,2011-10-09,Low,43,1461.1,Regular Air,1.99,Shahid Hopkins,Small Business,Technology,Small Pack,2011-10-13
5680,2011-10-09,Low,1,9.75,Regular Air,4.72,Shahid Hopkins,Small Business,Office Supplies,Small Box,2011-10-14
5683,2010-04-10,Not Specified,8,184.07,Regular Air,7.58,Chuck Clark,Corporate,Furniture,Small Box,2010-04-12
5723,2012-08-19,Not Specified,29,573.97,Regular Air,9.54,Bill Eplett,Corporate,Office Supplies,Small Box,2012-08-21
5724,2012-08-19,Not Specified,39,223.79,Regular Air,5.66,Bill Eplett,Corporate,Office Supplies,Small Box,2012-08-20
5742,2012-07-01,Not Specified,20,129.16,Regular Air,6.22,Sarah Bern,Corporate,Office Supplies,Small Box,2012-07-01
5775,2009-11-20,Medium,29,843.55,Regular Air,8.74,Mark Cousins,Corporate,Office Supplies,Small Box,2009-11-21
5820,2012-09-16,Medium,40,260.96,Regular Air,6.22,Lena Hernandez,Home Office,Office Supplies,Small Box,2012-09-17
5836,2009-09-17,Not Specified,47,263.81,Regular Air,7.78,Shahid Shariari,Consumer,Office Supplies,Small Box,2009-09-19
5856,2010-07-21,Critical,16,60.76,Regular Air,1.61,Khloe Miller,Corporate,Furniture,Wrap Bag,2010-07-23
5866,2010-11-09,Low,29,3636.91,Delivery Truck,70.2,Bill Eplett,Corporate,Furniture,Jumbo Drum,2010-11-09
5910,2011-01-10,Critical,8,27663.92,Regular Air,24.49,Tony Chapman,Consumer,Technology,Large Box,2011-01-12
5936,2010-12-24,Not Specified,16,2744.361,Regular Air,8.99,Bill Eplett,Corporate,Technology,Small Box,2010-12-26
5942,2012-05-30,Not Specified,49,1201.934,Regular Air,8.59,Shahid Hopkins,Small Business,Technology,Medium Box,2012-05-31
5943,2012-05-30,Not Specified,38,395.84,Regular Air,6.02,Shahid Hopkins,Small Business,Furniture,Medium Box,2012-06-02
5969,2009-02-12,Critical,31,206.54,Regular Air,9.68,Cathy Armstrong,Consumer,Office Supplies,Small Box,2009-02-12
5971,2009-09-04,Not Specified,25,318.14,Regular Air,5.09,Bill Eplett,Corporate,Office Supplies,Small Box,2009-09-05
6061,2010-08-26,Low,5,177.05,Regular Air,1.99,Patrick O'Brill,Home Office,Technology,Small Pack,2010-08-28
6080,2009-07-21,Medium,40,1184.03,Regular Air,4,Giulietta Weimer,Home Office,Technology,Small Box,2009-07-22
6087,2011-09-12,High,27,4722.83,Regular Air,19.99,Sally Knutson,Consumer,Office Supplies,Small Box,2011-09-13
6091,2009-03-18,Critical,23,130.16,Regular Air,5.14,Marc Harrigan,Home Office,Office Supplies,Small Box,2009-03-20
6228,2010-01-27,Low,1,5.06,Regular Air,1.92,John Grady,Corporate,Office Supplies,Wrap Bag,2010-01-31
6282,2011-09-11,Critical,4,103.9,Express Air,7.58,Khloe Miller,Home Office,Furniture,Small Box,2011-09-13
6354,2011-02-03,Not Specified,35,1327.59,Express Air,2.9,Tony Chapman,Consumer,Office Supplies,Small Pack,2011-02-04
6355,2011-02-03,Not Specified,39,3401.8,Express Air,19.99,Tony Chapman,Consumer,Office Supplies,Small Box,2011-02-05
6362,2011-02-15,Low,44,181.61,Regular Air,5.34,Ralph Kennedy,Corporate,Office Supplies,Small Box,2011-02-22
6363,2011-02-15,Low,35,111.55,Regular Air,1.92,Ralph Kennedy,Corporate,Office Supplies,Wrap Bag,2011-02-15
6380,2012-03-01,Low,36,1435.95,Regular Air,1.99,Trudy Schmidt,Small Business,Technology,Small Pack,2012-03-08
6381,2012-03-01,Low,28,961.06,Regular Air,5.02,Trudy Schmidt,Small Business,Furniture,Small Box,2012-03-08
6432,2009-08-10,Critical,19,146.63,Express Air,6.22,Gene Hale,Consumer,Office Supplies,Small Box,2009-08-11
6433,2009-08-10,Critical,35,2506.2675,Regular Air,3.3,Gene Hale,Consumer,Technology,Small Pack,2009-08-12
6578,2010-12-13,Not Specified,23,188.54,Regular Air,1.99,Sarah Bern,Corporate,Technology,Small Pack,2010-12-14
6621,2009-10-15,Not Specified,19,359.68,Regular Air,3.77,Justin Hirsh,Consumer,Furniture,Small Pack,2009-10-16
6622,2009-10-15,Not Specified,7,131.55,Regular Air,8.51,Justin Hirsh,Consumer,Technology,Medium Box,2009-10-17
6623,2009-10-15,Not Specified,26,258.11,Express Air,4.78,Justin Hirsh,Consumer,Office Supplies,Small Box,2009-10-18
6624,2009-10-15,Not Specified,9,1288.515,Express Air,8.99,Justin Hirsh,Consumer,Technology,Small Box,2009-10-16
6676,2009-10-07,Not Specified,36,277.88,Regular Air,6.16,Liz Price,Consumer,Office Supplies,Small Box,2009-10-09
6677,2009-10-07,Not Specified,13,3939.89,Delivery Truck,48.8,Liz Price,Consumer,Furniture,Jumbo Drum,2009-10-09
6678,2009-10-07,Not Specified,47,925.3,Regular Air,5.77,Liz Price,Consumer,Office Supplies,Small Box,2009-10-09
6683,2010-09-17,Medium,48,12072.9,Delivery Truck,43.32,Greg Maxwell,Home Office,Furniture,Jumbo Drum,2010-09-18
6699,2009-07-03,High,34,3419.1505,Regular Air,5.92,Marc Harrigan,Home Office,Technology,Small Box,2009-07-03
6707,2010-06-15,Low,1,195.04,Regular Air,35,Sally Knutson,Corporate,Office Supplies,Large Box,2010-06-15
6797,2010-10-09,High,32,1859.01,Delivery Truck,30,Giulietta Weimer,Corporate,Furniture,Jumbo Drum,2010-10-11
6798,2010-10-09,High,19,1781.11,Regular Air,19.99,Giulietta Weimer,Corporate,Technology,Small Box,2010-10-09
6799,2010-10-09,High,44,185.32,Regular Air,6.92,Giulietta Weimer,Corporate,Furniture,Small Box,2010-10-10
6800,2010-10-09,High,15,73.41,Regular Air,4.97,Giulietta Weimer,Corporate,Office Supplies,Small Box,2010-10-11
6801,2010-10-09,High,28,43.66,Regular Air,0.7,Giulietta Weimer,Corporate,Office Supplies,Wrap Bag,2010-10-11
