id,OrderDate,OrderPriority,OrderQuantity,Sales,ShipMode,ShippingCost,CustomerName,CustomerSegment,ProductCategory,ProductContainer,ShipDate
8354,12/10/2012,Critical,12,505.2,Regular Air,5.33,Jim Mitchum,Consumer,Office Supplies,Small Box,12/12/2012
8355,12/10/2012,Critical,46,562.91,Regular Air,14.37,Jim Mitchum,Consumer,Furniture,Large Box,12/11/2012
8377,12/22/2009,Low,42,200.1,Regular Air,0.7,Ed Ludwig,Consumer,Office Supplies,Wrap Bag,12/26/2009
8378,12/22/2009,Low,28,120.54,Regular Air,2.26,Ed Ludwig,Consumer,Office Supplies,Wrap Bag,12/27/2009
24,4/30/2012,Not Specified,11,1132.6,Regular Air,35,Michael Dominguez,Home Office,Office Supplies,Large Box,5/2/2012
114,7/15/2011,Medium,6,28.01,Regular Air,0.49,Thomas Boland,Corporate,Office Supplies,Small Box,7/15/2011
130,2/12/2009,Medium,1,19.32,Regular Air,7.17,Olvera Toch,Home Office,Office Supplies,Small Box,2/13/2009
234,12/27/2012,High,13,759.94,Delivery Truck,32.41,Lena Radford,Small Business,Furniture,Jumbo Drum,12/29/2012
243,8/19/2011,Not Specified,24,163.14,Regular Air,6.18,Sean Christensen,Home Office,Office Supplies,Small Box,8/20/2011
297,2/6/2011,Critical,39,19342.84,Delivery Truck,126,Todd Boyes,Consumer,Furniture,Jumbo Drum,2/7/2011
298,2/6/2011,Critical,7,771.783,Regular Air,4.2,Todd Boyes,Consumer,Technology,Small Box,2/8/2011
307,9/13/2012,Not Specified,41,6111.1685,Regular Air,4.99,Todd Boyes,Small Business,Technology,Small Box,9/14/2012
308,9/13/2012,Not Specified,44,113.71,Regular Air,0.5,Todd Boyes,Small Business,Office Supplies,Small Box,9/15/2012
396,11/18/2010,High,30,695.47,Regular Air,1.99,Todd Boyes,Small Business,Technology,Small Pack,11/20/2010
397,11/18/2010,High,41,152.59,Regular Air,0.71,Todd Boyes,Small Business,Office Supplies,Wrap Bag,11/20/2010
398,11/18/2010,High,10,365.62,Regular Air,8.22,Todd Boyes,Small Business,Office Supplies,Small Box,11/18/2010
399,11/18/2010,High,10,575.569,Regular Air,5.63,Todd Boyes,Small Business,Technology,Small Box,11/20/2010
760,7/25/2010,Low,4,29.42,Express Air,0.5,Michael Dominguez,Home Office,Office Supplies,Small Box,7/30/2010
761,7/25/2010,Low,9,46.48,Regular Air,1.93,Michael Dominguez,Home Office,Office Supplies,Wrap Bag,8/1/2010
797,7/29/2012,Low,2,9.25,Regular Air,0.99,Sean Miller,Small Business,Office Supplies,Small Box,8/3/2012
798,7/29/2012,Low,41,573.89,Express Air,7.69,Sean Miller,Small Business,Office Supplies,Small Box,8/3/2012
940,7/21/2009,Not Specified,50,1262.72,Regular Air,2.99,Todd Boyes,Small Business,Office Supplies,Small Box,7/22/2009
941,7/21/2009,Not Specified,31,524.19,Regular Air,8.99,Todd Boyes,Small Business,Technology,Small Pack,7/23/2009
959,12/9/2010,Not Specified,15,1143.88,Regular Air,4,Phillip Breyer,Corporate,Technology,Small Box,12/10/2010
1027,2/20/2011,High,3,72.63,Express Air,5.53,Lena Radford,Small Business,Office Supplies,Small Pack,2/21/2011
1062,12/13/2009,Critical,22,118.56,Express Air,5.68,Todd Boyes,Small Business,Office Supplies,Small Box,12/13/2009
1063,12/13/2009,Critical,45,2145.05,Express Air,5.86,Todd Boyes,Small Business,Office Supplies,Small Box,12/14/2009
1092,4/24/2012,High,27,118.18,Regular Air,6.89,Michelle Ellison,Small Business,Office Supplies,Small Box,4/25/2012
1150,2/23/2012,Low,39,290.3,Regular Air,4,Olvera Toch,Home Office,Furniture,Wrap Bag,2/25/2012
1151,2/23/2012,Low,37,434.11,Regular Air,5.63,Olvera Toch,Home Office,Office Supplies,Small Box,2/25/2012
1152,2/23/2012,Low,42,288.9,Regular Air,1.6,Olvera Toch,Home Office,Office Supplies,Wrap Bag,2/25/2012
1334,1/22/2012,Not Specified,2,202.64,Delivery Truck,14,Todd Boyes,Small Business,Technology,Jumbo Drum,1/23/2012
1335,1/22/2012,Not Specified,23,133.69,Regular Air,7.15,Todd Boyes,Small Business,Office Supplies,Small Box,1/24/2012
1354,9/4/2011,Critical,18,33.96,Regular Air,0.7,Sean Christensen,Home Office,Office Supplies,Wrap Bag,9/6/2011
1432,11/22/2011,Medium,45,5181.08,Delivery Truck,58.72,Michelle Ellison,Consumer,Furniture,Jumbo Box,11/24/2011
1433,11/22/2011,Medium,38,10567.45,Regular Air,11.64,Michelle Ellison,Consumer,Technology,Large Box,11/23/2011
1434,11/22/2011,Medium,38,1679.04,Regular Air,14.45,Michelle Ellison,Consumer,Furniture,Large Box,11/24/2011
1435,11/22/2011,Medium,2,2055.97,Express Air,13.99,Michelle Ellison,Consumer,Technology,Medium Box,11/24/2011
1441,12/23/2009,High,2,383.45,Delivery Truck,26.2,Michelle Ellison,Small Business,Furniture,Jumbo Drum,12/24/2009
1532,10/23/2011,Not Specified,44,1102.28,Regular Air,6.71,Scot Coram,Corporate,Office Supplies,Small Box,10/23/2011
1566,3/1/2009,Low,10,866.66,Delivery Truck,14,Natalie Fritzler,Home Office,Technology,Jumbo Drum,3/3/2009
1577,8/6/2012,High,16,109.7,Regular Air,10.39,Nathan Gelder,Home Office,Office Supplies,Small Box,8/7/2012
1578,8/6/2012,High,26,80.89,Regular Air,0.81,Nathan Gelder,Home Office,Office Supplies,Wrap Bag,8/8/2012
1599,11/22/2009,Medium,48,1497.3175,Regular Air,0.99,Sean Miller,Small Business,Technology,Small Pack,11/23/2009
1607,11/10/2011,Not Specified,35,1154.14,Regular Air,5.5,Olvera Toch,Home Office,Technology,Small Box,11/11/2011
1608,11/10/2011,Not Specified,37,223.82,Regular Air,10.39,Olvera Toch,Home Office,Office Supplies,Small Box,11/11/2011
1609,11/10/2011,Not Specified,1,61.4635,Regular Air,8.99,Olvera Toch,Home Office,Technology,Small Box,11/12/2011
1610,11/10/2011,Not Specified,25,122.09,Regular Air,2.04,Olvera Toch,Home Office,Office Supplies,Wrap Bag,11/12/2011
1615,1/27/2009,Not Specified,38,6121.1985,Regular Air,2.5,Michael Dominguez,Home Office,Technology,Small Box,1/28/2009
1940,11/20/2010,High,44,614.34,Regular Air,9.37,Michelle Ellison,Small Business,Office Supplies,Small Box,11/20/2010
2072,1/9/2012,High,39,278.902,Express Air,5.03,Michael Dominguez,Home Office,Technology,Medium Box,1/11/2012
2127,3/18/2009,Critical,19,356.4645,Regular Air,4.81,Thomas Boland,Corporate,Technology,Medium Box,3/18/2009
2190,4/13/2011,Critical,19,71.77,Regular Air,0.71,Thomas Boland,Corporate,Office Supplies,Wrap Bag,4/15/2011
2225,7/21/2012,Low,31,480.43,Regular Air,8.99,Patricia Hirasaki,Home Office,Furniture,Small Pack,7/25/2012
2229,7/15/2012,Not Specified,31,217.14,Regular Air,6.22,Maria Zettner,Corporate,Office Supplies,Small Box,7/17/2012
2303,10/10/2009,High,19,659.13,Regular Air,6.66,Thomas Boland,Corporate,Office Supplies,Small Box,10/12/2009
2596,5/22/2012,Low,9,222.2,Regular Air,15.1,Matthew Clasen,Consumer,Office Supplies,Small Box,5/24/2012
2597,5/22/2012,Low,5,39.9,Regular Air,9.92,Matthew Clasen,Consumer,Office Supplies,Small Box,5/27/2012
2687,5/23/2009,Not Specified,4,16.82,Regular Air,1.17,Nathan Gelder,Home Office,Office Supplies,Wrap Bag,5/25/2009
2712,4/16/2009,Critical,6,14535.8,Delivery Truck,29.7,Maria Zettner,Corporate,Technology,Jumbo Drum,4/17/2009
2810,12/26/2009,Not Specified,27,652.24,Regular Air,8.99,Patrick O'Donnell,Home Office,Furniture,Small Pack,12/26/2009
2852,10/9/2010,Not Specified,1,361.94,Delivery Truck,69.55,Sean Miller,Small Business,Furniture,Jumbo Drum,10/10/2010
2853,10/9/2010,Not Specified,31,1276.04,Regular Air,5.86,Sean Miller,Small Business,Office Supplies,Small Box,10/11/2010
2854,10/9/2010,Not Specified,40,2894.68,Regular Air,69,Sean Miller,Small Business,Furniture,Large Box,10/11/2010
2856,2/9/2010,Critical,15,611.68,Regular Air,10.55,Patrick O'Donnell,Home Office,Office Supplies,Small Box,2/11/2010
2881,11/26/2011,Low,13,4393.75,Delivery Truck,14.7,Sean Miller,Small Business,Technology,Jumbo Drum,12/3/2011
2960,5/4/2011,Critical,34,117.91,Regular Air,1.09,Harry Marie,Consumer,Office Supplies,Wrap Bag,5/6/2011
2961,5/4/2011,Critical,46,3644.6,Regular Air,35,Harry Marie,Consumer,Office Supplies,Large Box,5/6/2011
2962,5/4/2011,Critical,33,3491.613,Regular Air,5.63,Harry Marie,Consumer,Technology,Small Box,5/5/2011
2969,6/3/2010,Not Specified,15,176.24,Express Air,3.37,Sean Christensen,Home Office,Office Supplies,Small Pack,6/5/2010
2976,8/28/2009,Medium,41,291.16,Express Air,6.57,Patrick O'Donnell,Home Office,Office Supplies,Small Box,8/29/2009
3096,10/13/2009,High,37,1138.43,Regular Air,4,Sean Christensen,Home Office,Technology,Small Box,10/15/2009
3097,10/13/2009,High,50,5271.0455,Regular Air,7.69,Sean Christensen,Home Office,Technology,Small Box,10/15/2009
3106,12/22/2009,Not Specified,43,2463.6,Regular Air,10.75,Lena Radford,Small Business,Office Supplies,Small Box,12/25/2009
3231,7/26/2012,Low,16,3549.9,Delivery Truck,64.2,Harry Marie,Consumer,Furniture,Jumbo Drum,7/28/2012
3232,7/26/2012,Low,8,138.24,Regular Air,7.04,Harry Marie,Consumer,Office Supplies,Small Box,8/2/2012
3259,8/5/2009,Medium,44,634.12,Regular Air,6.75,Michael Dominguez,Home Office,Office Supplies,Medium Box,8/6/2009
3260,8/5/2009,Medium,32,196.84,Regular Air,5.79,Michael Dominguez,Home Office,Office Supplies,Small Box,8/7/2009
3261,8/5/2009,Medium,16,886.89,Regular Air,8.99,Michael Dominguez,Home Office,Technology,Small Box,8/6/2009
3456,1/29/2011,Medium,12,1379.98,Delivery Truck,30,Patrick O'Donnell,Home Office,Furniture,Jumbo Drum,1/30/2011
3516,9/21/2010,Not Specified,41,295.12,Regular Air,8.19,Phillip Breyer,Corporate,Office Supplies,Small Box,9/23/2010
3665,8/3/2010,High,16,131.72,Regular Air,3.62,Michael Dominguez,Home Office,Technology,Small Pack,8/5/2010
3816,7/25/2012,High,10,5056.89,Delivery Truck,26,Scot Coram,Corporate,Furniture,Jumbo Drum,7/25/2012
3817,7/25/2012,High,45,3500.1,Delivery Truck,89.3,Scot Coram,Corporate,Furniture,Jumbo Box,7/25/2012
3897,1/26/2010,Low,9,196.12,Express Air,1.99,Michelle Ellison,Consumer,Technology,Small Pack,2/2/2010
4173,1/16/2012,Critical,43,792.21,Regular Air,9.54,Michael Dominguez,Home Office,Office Supplies,Small Box,1/18/2012
4203,6/19/2011,Medium,34,214.64,Regular Air,5.86,Maria Zettner,Corporate,Office Supplies,Small Box,6/21/2011
4276,6/9/2010,Medium,17,253.38,Express Air,7.59,Nathan Gelder,Home Office,Office Supplies,Small Pack,6/9/2010
4284,11/26/2011,High,28,431.37,Regular Air,9.73,Victoria Wilson,Home Office,Office Supplies,Small Box,11/27/2011
4285,11/26/2011,High,23,262.31,Express Air,5.25,Victoria Wilson,Home Office,Office Supplies,Small Box,11/27/2011
4286,11/26/2011,High,45,514.03,Regular Air,5.01,Victoria Wilson,Home Office,Office Supplies,Small Box,11/28/2011
4287,11/26/2011,High,9,1696.7,Delivery Truck,23.58,Victoria Wilson,Home Office,Furniture,Jumbo Box,11/28/2011
4297,8/5/2012,High,18,93.02,Regular Air,2.03,Michelle Ellison,Consumer,Furniture,Wrap Bag,8/7/2012
4298,8/5/2012,High,42,639.84,Regular Air,4.53,Michelle Ellison,Consumer,Office Supplies,Small Box,8/6/2012
4349,2/15/2011,Low,29,7837.44,Delivery Truck,23.19,Nathan Gelder,Home Office,Office Supplies,Jumbo Drum,2/19/2011
4350,2/15/2011,Low,22,3653.22,Delivery Truck,30,Nathan Gelder,Home Office,Furniture,Jumbo Drum,2/17/2011
4455,5/26/2011,High,31,413.12,Express Air,7.27,Todd Boyes,Small Business,Office Supplies,Small Box,5/28/2011
4473,11/8/2009,Low,2,141.59,Regular Air,3.5,Shahid Collister,Home Office,Office Supplies,Small Box,11/13/2009
4474,11/8/2009,Low,14,2465.5015,Regular Air,8.99,Shahid Collister,Home Office,Technology,Small Box,11/15/2009
4475,11/8/2009,Low,50,8558.4715,Regular Air,8.99,Shahid Collister,Home Office,Technology,Small Box,11/15/2009
4476,11/8/2009,Low,42,236.89,Regular Air,6.26,Shahid Collister,Home Office,Office Supplies,Small Box,11/15/2009
4492,9/13/2012,Low,49,162.16,Regular Air,1.35,Victoria Wilson,Home Office,Office Supplies,Wrap Bag,9/15/2012
4493,9/13/2012,Low,26,15168.82,Delivery Truck,147.12,Victoria Wilson,Home Office,Furniture,Jumbo Box,9/20/2012
4597,10/28/2009,High,14,367.11,Regular Air,1.49,Victoria Wilson,Home Office,Office Supplies,Small Box,10/30/2009
4918,6/8/2012,Medium,10,126.79,Regular Air,4.98,Thomas Boland,Corporate,Office Supplies,Small Box,6/8/2012
4919,6/8/2012,Medium,11,1770.2015,Regular Air,4.2,Thomas Boland,Corporate,Technology,Small Box,6/9/2012
4922,12/2/2010,Not Specified,23,1196.86,Regular Air,6.5,Michael Dominguez,Home Office,Technology,Small Box,12/3/2010
5009,10/17/2012,Medium,49,1355.47,Regular Air,1.49,Phillip Breyer,Corporate,Office Supplies,Small Box,10/17/2012
5082,9/21/2012,Not Specified,12,1465.29,Regular Air,7.11,Patrick O'Donnell,Home Office,Technology,Medium Box,9/24/2012
5083,9/21/2012,Not Specified,24,3590.33,Delivery Truck,43.75,Patrick O'Donnell,Home Office,Furniture,Jumbo Box,9/23/2012
5199,7/12/2011,High,32,115.81,Regular Air,0.5,Todd Boyes,Small Business,Office Supplies,Small Box,7/13/2011
5219,5/22/2011,Medium,39,4647.69,Delivery Truck,30,Thomas Boland,Corporate,Furniture,Jumbo Drum,5/24/2011
5220,5/22/2011,Medium,45,2503.3265,Regular Air,8.8,Thomas Boland,Corporate,Technology,Small Box,5/24/2011
5228,11/10/2011,Low,21,2731.73,Express Air,8.99,Victoria Wilson,Home Office,Technology,Small Box,11/14/2011
5229,11/10/2011,Low,40,679.52,Regular Air,9.47,Victoria Wilson,Home Office,Office Supplies,Small Box,11/17/2011
5230,11/10/2011,Low,38,5176.27,Regular Air,35,Victoria Wilson,Home Office,Office Supplies,Large Box,11/15/2011
5237,9/18/2009,High,28,739.94,Regular Air,1.39,Katrina Bavinger,Consumer,Office Supplies,Small Box,9/19/2009
5260,2/24/2009,Critical,46,14740.51,Delivery Truck,164.73,Katrina Bavinger,Home Office,Furniture,Jumbo Drum,2/25/2009
5261,2/24/2009,Critical,1,3.77,Regular Air,0.96,Katrina Bavinger,Home Office,Office Supplies,Wrap Bag,2/26/2009
5359,3/20/2009,Not Specified,11,100.36,Regular Air,2.15,Victoria Wilson,Home Office,Office Supplies,Wrap Bag,3/22/2009
5360,3/20/2009,Not Specified,33,404.91,Regular Air,4.98,Victoria Wilson,Home Office,Furniture,Small Pack,3/22/2009
5527,5/17/2012,High,22,809.91,Regular Air,2.99,Natalie Fritzler,Home Office,Office Supplies,Small Box,5/20/2012
5528,5/17/2012,High,50,1027.66,Regular Air,8.68,Natalie Fritzler,Home Office,Office Supplies,Small Box,5/19/2012
5529,5/17/2012,High,30,301.38,Regular Air,2.89,Natalie Fritzler,Home Office,Office Supplies,Small Pack,5/19/2012
5555,2/17/2010,Critical,31,8955.34,Regular Air,24.49,Michelle Ellison,Consumer,Furniture,Large Box,2/19/2010
5556,2/17/2010,Critical,18,95.22,Regular Air,4.7,Michelle Ellison,Consumer,Office Supplies,Small Box,2/17/2010
5583,8/2/2009,Critical,42,577.42,Regular Air,1.49,Olvera Toch,Home Office,Office Supplies,Small Box,8/3/2009
5584,8/2/2009,Critical,20,95.08,Regular Air,0.5,Olvera Toch,Home Office,Office Supplies,Small Box,8/2/2009
5640,3/17/2009,Medium,25,82.21,Regular Air,1.09,Sean Christensen,Home Office,Office Supplies,Wrap Bag,3/19/2009
5666,1/9/2009,Low,47,117.88,Regular Air,2.4,Olvera Toch,Home Office,Office Supplies,Wrap Bag,1/14/2009
5685,9/2/2012,High,34,3130.2015,Express Air,2.5,Maria Zettner,Corporate,Technology,Small Box,9/2/2012
5693,4/9/2009,Not Specified,31,449.47,Regular Air,13.32,Michelle Ellison,Small Business,Office Supplies,Small Box,4/11/2009
5694,4/9/2009,Not Specified,29,80.61,Regular Air,1.25,Michelle Ellison,Small Business,Office Supplies,Wrap Bag,4/10/2009
5721,4/6/2009,Low,39,2413.53,Regular Air,12.23,Michelle Ellison,Consumer,Furniture,Medium Box,4/8/2009
5887,12/9/2009,Medium,41,204.99,Regular Air,4.95,Victoria Wilson,Home Office,Office Supplies,Small Box,12/11/2009
5949,4/1/2009,Not Specified,23,265.31,Express Air,7.19,Thomas Boland,Corporate,Office Supplies,Small Box,4/2/2009
5950,4/1/2009,Not Specified,15,1444.88,Regular Air,7.18,Thomas Boland,Corporate,Technology,Small Box,4/2/2009
5951,4/1/2009,Not Specified,23,2287.1,Regular Air,19.99,Thomas Boland,Corporate,Technology,Small Box,4/2/2009
5974,8/5/2010,Critical,44,786.26,Regular Air,1.99,Patricia Hirasaki,Home Office,Technology,Small Pack,8/6/2010
6022,9/28/2010,Low,44,18697.24,Regular Air,19.99,Olvera Toch,Home Office,Office Supplies,Small Box,10/2/2010
6023,9/28/2010,Low,48,786.13,Regular Air,7.04,Olvera Toch,Home Office,Office Supplies,Small Box,10/2/2010
6369,6/17/2010,Low,25,14647.26,Regular Air,24.49,Victoria Wilson,Home Office,Technology,Large Box,6/26/2010
6370,6/17/2010,Low,10,26.11,Regular Air,0.8,Victoria Wilson,Home Office,Office Supplies,Wrap Bag,6/24/2010
6421,5/10/2010,Not Specified,50,442.31,Regular Air,0.96,Michelle Ellison,Small Business,Furniture,Wrap Bag,5/11/2010
6499,12/9/2012,Critical,4,114.83,Regular Air,1.99,Sean Miller,Small Business,Technology,Small Pack,12/10/2012
6500,12/9/2012,Critical,23,16743.76,Regular Air,24.49,Sean Miller,Small Business,Technology,Large Box,12/11/2012
6551,4/9/2012,Medium,49,1534.7,Regular Air,3.6,Patrick O'Donnell,Home Office,Technology,Small Pack,4/10/2012
6770,11/20/2009,Critical,7,2813.34,Delivery Truck,14.7,Sean Christensen,Home Office,Technology,Jumbo Drum,11/21/2009
6771,11/20/2009,Critical,45,2682.8,Regular Air,3.5,Sean Christensen,Home Office,Office Supplies,Small Box,11/22/2009
6802,7/26/2009,Medium,50,387.03,Regular Air,4.95,Victoria Wilson,Home Office,Furniture,Small Box,7/26/2009
6817,4/2/2009,Medium,17,585.47,Express Air,5.08,Scot Coram,Corporate,Office Supplies,Wrap Bag,4/4/2009
6919,6/1/2011,High,11,123.34,Regular Air,5.01,Olvera Toch,Home Office,Office Supplies,Small Box,6/1/2011
6920,6/1/2011,High,23,1642.47,Delivery Truck,60,Olvera Toch,Home Office,Office Supplies,Jumbo Drum,6/3/2011
6952,12/2/2009,Low,25,93.22,Regular Air,0.94,Michelle Ellison,Home Office,Office Supplies,Wrap Bag,12/9/2009
7050,3/15/2011,Low,36,243.18,Regular Air,9.69,Michael Nguyen,Small Business,Office Supplies,Small Box,3/22/2011
7349,12/20/2011,Medium,27,3853.47,Regular Air,6.5,Patrick O'Donnell,Home Office,Technology,Small Box,12/21/2011
7350,12/20/2011,Medium,5,28.23,Regular Air,4.7,Patrick O'Donnell,Home Office,Office Supplies,Small Box,12/22/2011
7369,1/5/2012,High,50,4962.05,Delivery Truck,56.14,Scot Coram,Corporate,Technology,Jumbo Box,1/5/2012
7370,1/5/2012,High,19,192.39,Express Air,4.68,Scot Coram,Corporate,Office Supplies,Small Pack,1/8/2012
7402,10/10/2010,Not Specified,13,26.08,Regular Air,2.58,Todd Boyes,Small Business,Office Supplies,Wrap Bag,10/11/2010
7508,4/9/2012,Medium,8,669.69,Regular Air,35,Scot Coram,Corporate,Office Supplies,Large Box,4/10/2012
7552,7/22/2012,Not Specified,45,405.6,Regular Air,5.6,Sean Miller,Small Business,Office Supplies,Small Box,7/23/2012
7709,9/23/2009,Low,39,706.3925,Regular Air,0.99,Scot Coram,Corporate,Technology,Wrap Bag,9/28/2009
7737,1/20/2010,Medium,24,154.99,Regular Air,49,Lena Radford,Small Business,Office Supplies,Large Box,1/22/2010
7745,3/16/2012,High,32,115.78,Regular Air,6.83,Shahid Collister,Home Office,Office Supplies,Small Box,3/18/2012
7746,3/16/2012,High,13,210.22,Regular Air,7.69,Shahid Collister,Home Office,Office Supplies,Small Box,3/18/2012
7801,9/10/2011,Critical,2,250.7,Delivery Truck,45,Michelle Ellison,Consumer,Furniture,Jumbo Drum,9/12/2011
7969,4/18/2010,Not Specified,10,315.42,Regular Air,17.08,Maria Zettner,Corporate,Office Supplies,Small Box,4/18/2010
8142,12/6/2012,Medium,38,144.03,Regular Air,5.47,Patrick O'Donnell,Home Office,Office Supplies,Small Box,12/7/2012
8148,1/24/2009,Medium,23,294.68,Regular Air,6.96,Michael Dominguez,Home Office,Office Supplies,Medium Box,1/26/2009
8211,3/7/2010,Not Specified,43,2378.82,Regular Air,16.11,Nathan Gelder,Home Office,Office Supplies,Small Box,3/7/2010
8212,3/7/2010,Not Specified,6,202.62,Express Air,8.74,Nathan Gelder,Home Office,Office Supplies,Small Box,3/8/2010
8230,2/27/2010,Low,24,307.49,Regular Air,6.02,Patricia Hirasaki,Home Office,Furniture,Small Pack,3/4/2010
178,2/14/2012,Critical,7,516.65,Express Air,3.5,Thea Hendricks,Home Office,Office Supplies,Small Box,2/15/2012
207,8/16/2010,Low,5,89.335,Regular Air,2.5,Corey Catlett,Home Office,Technology,Wrap Bag,8/20/2010
208,8/16/2010,Low,39,158.46,Regular Air,5.26,Corey Catlett,Home Office,Office Supplies,Small Box,8/23/2010
209,8/16/2010,Low,31,7180.83,Delivery Truck,64.66,Corey Catlett,Home Office,Furniture,Jumbo Box,8/23/2010
211,12/20/2009,High,39,5748.2,Delivery Truck,35.02,Ed Jacobs,Small Business,Furniture,Jumbo Box,12/21/2009
219,12/5/2009,Medium,2,21.44,Regular Air,8.74,Noel Staavos,Home Office,Office Supplies,Small Box,12/7/2009
580,6/27/2010,Not Specified,22,1559.7755,Regular Air,0.99,Keith Herrera,Small Business,Technology,Wrap Bag,6/28/2010
664,5/13/2009,Medium,7,1203.73,Regular Air,19.99,Carlos Meador,Corporate,Office Supplies,Small Box,5/14/2009
665,5/13/2009,Medium,6,75.19,Regular Air,5.72,Carlos Meador,Corporate,Office Supplies,Small Box,5/15/2009
707,2/25/2011,Low,30,8363.65,Delivery Truck,64.73,Corinna Mitchell,Corporate,Furniture,Jumbo Drum,3/1/2011
1010,6/5/2011,Low,46,303.62,Regular Air,2.74,Raymond Fair,Small Business,Technology,Small Pack,6/12/2011
1079,3/13/2010,Medium,34,334.66,Regular Air,1.09,Carlos Meador,Corporate,Office Supplies,Wrap Bag,3/14/2010
1142,9/19/2009,Not Specified,35,1142.36,Regular Air,4,Karl Brown,Home Office,Technology,Small Box,9/22/2009
1203,2/25/2010,Low,14,1379.3375,Regular Air,4.2,Natalie Webber,Consumer,Technology,Small Box,3/4/2010
1245,3/20/2011,High,19,1825.42,Regular Air,8.99,Eric Barreto,Consumer,Furniture,Small Pack,3/23/2011
1308,11/10/2012,Critical,27,2654.16,Delivery Truck,28,Hunter Lopez,Consumer,Technology,Jumbo Drum,11/12/2012
1310,11/10/2012,Critical,15,1722.65,Delivery Truck,51.42,Hunter Lopez,Consumer,Furniture,Jumbo Box,11/11/2012
1402,11/29/2010,Medium,14,461.55,Regular Air,19.99,Barry Franz,Corporate,Furniture,Small Box,11/29/2010
